job_id,title_clean,company_clean,location_clean,role_category,remote_type,source,category,job_type,publication_date,salary,url,collected_at
adzuna_5329714499,Data Engineer,Targeted Talent,Canada,Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5329714499?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5664122029,Data Engineer,Skillerszone,"Montréal, Québec",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5664122029?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5664121625,Data Engineer,Skillerszone,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5664121625?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5695317806,Data Engineer,Insight Global,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5695317806?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5710524575,Data Engineer,Konrad,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,90000 - 125000,https://www.adzuna.ca/details/5710524575?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5703861695,Data Engineer,Thinkific,Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,110200 - 110200,https://www.adzuna.ca/details/5703861695?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5713596823,Data Engineer,"Remarcable, Inc.",Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,130000 - 150000,https://www.adzuna.ca/details/5713596823?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5105916777,Data Engineer,Workhoppers,"London, Middlesex",Data Engineer,Hybrid,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5105916777?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5501914598,Data Engineer,Thinkoutsidethevalley,"Kitchener, Waterloo region",Data Engineer,Not Specified,Adzuna,Engineering Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5501914598?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5715677722,Data Engineer,Tiger Analytics Inc.,Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5715677722?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724052141,Data Engineer,GEI Consultants,"Concord, York region",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,90000 - 150000,https://www.adzuna.ca/details/5724052141?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724062913,Data Engineer,GEI Consultants,"Kitchener, Waterloo region",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,90000 - 150000,https://www.adzuna.ca/details/5724062913?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724065831,Data Engineer,GEI Consultants,"Markham, York region",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,90000 - 150000,https://www.adzuna.ca/details/5724065831?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724048492,Data Engineer,GEI Consultants,"Guelph, Wellington region",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,90000 - 150000,https://www.adzuna.ca/details/5724048492?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_4870092386,Data Engineer,Workhoppers,"Toronto, Ontario",Data Engineer,Hybrid,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/4870092386?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5720825852,Data Engineer,The Redpath Group,"Vaughan, York region",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5720825852?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5261336643,Data Engineer,Workhoppers,Canada,Data Engineer,Remote,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5261336643?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5700556024,Data Engineer,Lyft,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,Engineering Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5700556024?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5696966727,Data Engineer,Fasken,"Canada Place, Vancouver",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,90000 - 110000,https://www.adzuna.ca/details/5696966727?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5081274811,Data Engineer,TheAppLabb,"Central Bay Street, City of Toronto",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5081274811?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5712628446,Data Engineer,TheAppLabb,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5712628446?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5694738333,Data Engineer,Royal Bank of Canada,Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5694738333?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5709595792,Data Engineer,OMERS,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,72000 - 108000,https://www.adzuna.ca/details/5709595792?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5704695910,Data Engineer,Redlen,"Saanichton, Capital",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,82000 - 102000,https://www.adzuna.ca/details/5704695910?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_4801414966,Data Engineer,10 Percent Recruiting,"Edmonton, Edmonton region",Data Engineer,Hybrid,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/4801414966?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5723383760,Data Engineer,Manulife,Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5723383760?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5658743612,Data Engineer,CAAT Pension Plan,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,contract,,107000 - 133700,https://www.adzuna.ca/details/5658743612?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5630544511,Data Engineer,Autodesk,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,Engineering Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5630544511?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5645383940,Data Engineer,Autodesk,Canada,Data Engineer,Not Specified,Adzuna,Engineering Jobs,Not Specified,,88000 - 128700,https://www.adzuna.ca/details/5645383940?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5714813547,Data Engineer,Jam Industries,"Baie-d'Urfé, Montréal",Data Engineer,Remote,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5714813547?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5682433266,Data Engineer,Thales,Canada,Data Engineer,Not Specified,Adzuna,Engineering Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5682433266?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5722610090,Data Engineer,Manulife,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5722610090?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5682434932,Data Engineer,CI Financial,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,69500 - 119500,https://www.adzuna.ca/details/5682434932?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5667933927,Data Engineer,ShyftLabs,"Calgary, Calgary region",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5667933927?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5704674759,Data Engineer,WELL Health Technologies Corp,Canada,Data Engineer,Remote,Adzuna,IT Jobs,Not Specified,,130000 - 150000,https://www.adzuna.ca/details/5704674759?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5688972770,Data Engineer,Motive,Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,133000 - 182000,https://www.adzuna.ca/details/5688972770?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5725081643,Data Engineer,I-cube Software Llc,Canada,Data Engineer,Hybrid,Adzuna,IT Jobs,Not Specified,,72800 - 114400,https://www.adzuna.ca/details/5725081643?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5718108765,Data Engineer,Loblaw Companies,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,permanent,,100000 - 132000,https://www.adzuna.ca/details/5718108765?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5536365555,Data Engineer,TSSA,"Etobicoke, Toronto",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5536365555?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5704007798,Data Engineer,BMO,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5704007798?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5638619000,"Staff Data Engineer, Analytics Data Engineering",Dropbox,Canada,Data Engineer,Not Specified,Adzuna,Engineering Jobs,Not Specified,,204000 - 276000,https://www.adzuna.ca/details/5638619000?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5726110804,Data Engineer ( Data & AI),CGI,"Montréal, Québec",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,80000 - 155000,https://www.adzuna.ca/details/5726110804?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5699795559,Senior Data Engineer -,NearSource,"Toronto, Ontario",Data Engineer,Remote,Adzuna,Engineering Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5699795559?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5716144040,Lead Data Engineer,DELAN,Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5716144040?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5723119046,Databricks Data Engineer,J M Group Inc,"Greater Vancouver, British Columbia",Data Engineer,Remote,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5723119046?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5604775086,GenAI Data Engineer,Tiger Analytics Inc.,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5604775086?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5481165980,Senior Data Engineer,Rockstar,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5481165980?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5669676088,Data Engineer - Snowflake,Tiger Analytics Inc.,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5669676088?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5718884243,Data Engineer Tester,Datawind Consulting Inc.,"Byward Market, Ottawa",Data Engineer,Not Specified,Adzuna,IT Jobs,contract,,None - None,https://www.adzuna.ca/details/5718884243?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5720996087,Data Engineer 1,Northbridge Financial Corporation,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5720996087?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5709195766,Azure Data Engineer,Astra North Infoteck Inc.,"Toronto, Ontario",Data Engineer,Hybrid,Adzuna,IT Jobs,contract,,10000 - None,https://www.adzuna.ca/details/5709195766?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5676358166,AI Data Engineer,Rockstar,Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5676358166?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5722770855,Senior Data Engineer,Miratech,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5722770855?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5683561965,Data Engineer (Intermediate),CGI,"Westmount, Montréal",Data Engineer,Not Specified,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5683561965?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5721696710,Junior Data Engineer,Capital Economics,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5721696710?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5708774771,Sr Data Engineer,Maarut,"East York, Toronto",Data Engineer,Not Specified,Adzuna,IT Jobs,contract,,110000 - 110000,https://www.adzuna.ca/details/5708774771?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_4801455576,"Manager, Data Engineering",hireVouch,"Toronto, Ontario",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/4801455576?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5626527842,Senior Data Engineer,Keebo,Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5626527842?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5690777315,QA Data Engineer,Pattison Food Group,Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,94552 - 118190,https://www.adzuna.ca/details/5690777315?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5704765329,"Manager, Data Engineering",Four Seasons,Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,110000 - 130000,https://www.adzuna.ca/details/5704765329?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5588167939,Data Engineering Manager,SNDL,Canada,Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5588167939?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5708741361,Senior Data Engineer,Swim Recruiting,"Greater Vancouver, British Columbia",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,None - None,https://www.adzuna.ca/details/5708741361?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5709555538,Senior Data Engineer,Redlen,"Saanichton, Capital",Data Engineer,Not Specified,Adzuna,IT Jobs,Not Specified,,115000 - 128000,https://www.adzuna.ca/details/5709555538?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5329722746,Senior Data Engineer,Targeted Talent,Canada,Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5329722746?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5720275733,Senior Data Engineer,Targeted Talent,"Québec, Canada",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5720275733?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724045994,Senior Data Engineer,Targeted Talent,"Waterloo, Waterloo region",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724045994?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724051748,Senior Data Engineer,Targeted Talent,"Saint John, Saint John region",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724051748?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724046350,Senior Data Engineer,Targeted Talent,"Surrey, Greater Vancouver",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724046350?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724065621,Senior Data Engineer,Targeted Talent,"White Rock, Greater Vancouver",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724065621?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724052502,Senior Data Engineer,Targeted Talent,"Saskatoon, Saskatchewan",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724052502?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724065695,Senior Data Engineer,Targeted Talent,"Burnaby, Greater Vancouver",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724065695?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724045362,Senior Data Engineer,Targeted Talent,"Delta, Leeds and Grenville",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724045362?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724048758,Senior Data Engineer,Targeted Talent,"Montréal, Québec",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724048758?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724051707,Senior Data Engineer,Targeted Talent,"Calgary, Calgary region",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724051707?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724051719,Senior Data Engineer,Targeted Talent,"Vancouver, Greater Vancouver",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724051719?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724048941,Senior Data Engineer,Targeted Talent,"Edmonton, Edmonton region",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724048941?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724065355,Senior Data Engineer,Targeted Talent,"Coquitlam, Greater Vancouver",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724065355?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
adzuna_5724060301,Senior Data Engineer,Targeted Talent,"Winnipeg, Winnipeg region",Data Engineer,Remote,Adzuna,IT Jobs,permanent,,None - None,https://www.adzuna.ca/details/5724060301?utm_medium=api&utm_source=08a528aa,2026-05-12T12:55:18.600088
